RSI,STOCHASTIC,security.1,datetime.1,close.1,RSI.1,STOCHASTIC.1,ATR.1,security.2,datetime.2,close.2,RSI.2,STOCHASTIC.2,ATR.2,security.3,datetime.3,close.3,RSI.3,STOCHASTIC.3,ATR.3,security.4,datetime.4,close.4,RSI.4,STOCHASTIC.4,ATR.4,fwd_returns
57.30992555384585,28.097777777777637,GBP_USD,2011-02-20 22:00:00,1.62048,64.36382709672517,86.46011730546877,0.009076159151357541,AUD_USD,2011-02-19 22:00:00,1.01251,50.971278215115994,71.52363573290653,0.007634704125813559,EUR_JPY,2011-02-18 22:00:00,113.899,63.444460295486614,78.5500486887935,0.8759436670426936,NZD_USD,2011-02-18 22:00:00,0.76165,47.68588822096181,19.941444372153573,0.006070838136872128,0.019658800664229092
57.30992555384585,41.97333333333327,GBP_USD,2011-02-21 22:00:00,1.61018,60.44706584835828,68.17713697219308,0.0077289273210860345,AUD_USD,2011-02-20 22:00:00,1.00739,48.943215374192505,65.71576458538608,0.006641763300650839,EUR_JPY,2011-02-19 22:00:00,113.758,62.78827019579806,84.37828664150871,0.7185549336341546,NZD_USD,2011-02-19 22:00:00,0.76165,47.68588822096181,28.475384949034996,0.005306670509497696,0.01721217703953526
55.91457885143395,51.048888888888854,GBP_USD,2011-02-22 22:00:00,1.61333,61.194166038369524,55.06299371690657,0.009623141856868848,AUD_USD,2011-02-21 22:00:00,0.9967799999999999,45.09668487477125,38.780694326841946,0.0057614106405206745,EUR_JPY,2011-02-20 22:00:00,113.56700000000001,61.89124895991023,91.559283841109,0.6178439469073244,NZD_USD,2011-02-20 22:00:00,0.76076,47.23279955326246,31.10320862658189,0.004973336407598152,0.013779118136439283
52.352602377213145,36.54553459119485,GBP_USD,2011-02-23 22:00:00,1.6085399999999999,59.428363534092796,41.5767748193663,0.010126513485495087,AUD_USD,2011-02-22 22:00:00,0.99828,45.720579177704955,18.698842788597386,0.006441128512416551,EUR_JPY,2011-02-21 22:00:00,112.235,56.10834742136802,69.25562633039861,0.6278751575258608,NZD_USD,2011-02-21 22:00:00,0.74516,40.291175213151895,12.200336336241849,0.00464266912607852,-0.0008273620447661889
55.31203669723739,36.18486622025633,GBP_USD,2011-02-24 22:00:00,1.60314,57.49357749821142,33.60065086006503,0.009613210788396071,AUD_USD,2011-02-23 22:00:00,1.0001799999999998,46.516947969784695,8.779449636498057,0.007962902809933245,EUR_JPY,2011-02-22 22:00:00,112.985,58.373842730244945,57.9264130939806,0.8209001260206894,NZD_USD,2011-02-22 22:00:00,0.74284,39.4003266468781,-2.140815080008053,0.004950135300862809,0.007581685836200114
56.59179637648612,43.610503563164755,GBP_USD,2011-02-25 22:00:00,1.6118,59.6717674519847,31.82240818224073,0.00944256863071688,AUD_USD,2011-02-24 22:00:00,1.00878,49.95496580364149,26.551373780009612,0.009908322247946593,EUR_JPY,2011-02-23 22:00:00,112.195,55.26553033049096,38.63488531062524,0.7685201008165509,NZD_USD,2011-02-23 22:00:00,0.7429899999999999,39.48981138839292,-14.595945340455172,0.005598108240690253,0.0008544449394218834
57.025966633456754,62.277748330725444,GBP_USD,2011-02-26 22:00:00,1.60988,58.97859355290503,33.379823337982124,0.007554054904573505,AUD_USD,2011-02-25 22:00:00,1.0177,53.18402269369131,55.397811298432806,0.009710657798357279,EUR_JPY,2011-02-24 22:00:00,112.23200000000001,55.38064417615115,37.25827767202383,0.8674160806532418,NZD_USD,2011-02-24 22:00:00,0.74711,41.926424001123955,-4.9313575923430735,0.0064364865925521965,0.00225661099385821
57.69621663393502,69.59115179304455,GBP_USD,2011-02-27 22:00:00,1.6071799999999998,57.998481532981316,37.973286054057226,0.00960324392365881,AUD_USD,2011-02-26 22:00:00,1.01416,51.81155233071473,76.07216799763405,0.007768526238685825,EUR_JPY,2011-02-25 22:00:00,112.335,55.708861028138024,28.612612612612608,0.7159328645225934,NZD_USD,2011-02-26 22:00:00,0.74855,42.759812611902056,1.6242937853108492,0.006149189274041737,0.007730126979242247
57.35001203616985,72.09258205274159,GBP_USD,2011-02-28 22:00:00,1.62522,62.32582243548447,48.550494878853705,0.012838595138927029,AUD_USD,2011-02-27 22:00:00,1.01206,51.00382673868308,80.57866046996493,0.0072388209909486625,EUR_JPY,2011-02-26 22:00:00,112.324,55.66362465477458,26.707498543319517,0.5957462916180766,NZD_USD,2011-02-27 22:00:00,0.74956,43.34967880558197,8.252623083131645,0.00629535141923339,0.016013840216475117
56.36713206492534,69.90032330136138,GBP_USD,2011-03-01 22:00:00,1.6215899999999999,61.01723722895031,56.929087599066,0.012106876111141621,AUD_USD,2011-02-28 22:00:00,1.01247,51.15761455287951,71.5483434992897,0.007427056792758945,EUR_JPY,2011-02-27 22:00:00,111.96,54.15819779682378,13.11446360172427,0.6821970332944625,NZD_USD,2011-02-28 22:00:00,0.74679,42.1182634394917,8.04408346484418,0.005786281135386718,0.004615891856248
57.619424699108684,69.57395600945064,GBP_USD,2011-03-02 22:00:00,1.6253799999999998,61.88165534983906,72.08653221942616,0.01205350088891327,AUD_USD,2011-03-01 22:00:00,1.0086,49.6363322585609,62.342090236385424,0.007083645434207178,EUR_JPY,2011-02-28 22:00:00,112.73899999999999,56.74792745566121,9.691672389459562,0.8989576266355711,NZD_USD,2011-03-01 22:00:00,0.73843,38.687149200126704,-3.9025827786227096,0.004911024908309379,0.004246687292043694
56.97562134383908,66.49722944094856,GBP_USD,2011-03-03 22:00:00,1.62358,61.2147504886938,69.51447245564891,0.010678800711130606,AUD_USD,2011-03-02 22:00:00,1.0125600000000001,51.17329870873972,62.12248322147624,0.007730916347365764,EUR_JPY,2011-03-01 22:00:00,112.536,55.89667078787072,6.2942734193976655,0.8859661013084548,NZD_USD,2011-03-02 22:00:00,0.73888,38.96402189208321,-14.086483003671294,0.005712819926647489,0.0014135820460505766
59.14406985835159,69.80045917426547,GBP_USD,2011-03-04 22:00:00,1.6268,61.973151525355355,74.37908496732018,0.009187040568904488,AUD_USD,2011-03-03 22:00:00,1.00755,49.20791305833092,55.243288590603726,0.006680733077892619,EUR_JPY,2011-03-02 22:00:00,113.104,57.73193438102332,19.67175004649464,1.2345728810467649,NZD_USD,2011-03-03 22:00:00,0.73387,37.03773275153944,-24.894675618896784,0.004984255941317994,0.005816743496153576
61.54136441496584,73.91875996269188,GBP_USD,2011-03-05 22:00:00,1.62558,61.501797356973285,73.1744013912047,0.007659632455123578,AUD_USD,2011-03-04 22:00:00,1.014,51.67952783316273,62.793624161073616,0.006634586462314109,EUR_JPY,2011-03-03 22:00:00,114.87200000000001,62.7263652102989,35.68967737848564,1.565858304837413,NZD_USD,2011-03-04 22:00:00,0.7379,39.525559504500116,-15.843489601418641,0.0047934047530543925,0.01445162417045065
62.50999517573588,84.76394246365098,GBP_USD,2011-03-06 22:00:00,1.6183,58.74375895547476,61.72423096158722,0.007855705964098859,AUD_USD,2011-03-05 22:00:00,1.01253,51.09334921315162,62.75167785234883,0.005577669169851279,EUR_JPY,2011-03-04 22:00:00,115.132,63.3845567114389,57.636949931452676,1.3058866438699317,NZD_USD,2011-03-05 22:00:00,0.73444,38.18547471199543,-13.737694754236829,0.0039467238024435145,0.020078036684534784
62.322089439550105,92.827409542107,GBP_USD,2011-03-07 22:00:00,1.61256,56.670869479677954,39.58345497247681,0.006796564771279067,AUD_USD,2011-03-06 22:00:00,1.0091,49.73176242261042,64.91890380313204,0.005652135335881048,EUR_JPY,2011-03-05 22:00:00,115.01100000000001,62.850247335894004,72.95081967213109,1.064309315095945,NZD_USD,2011-03-06 22:00:00,0.7350800000000001,38.583915244104226,-6.601539161974339,0.004313379041954813,0.015875899149894623
61.389201013656255,92.1824699515007,GBP_USD,2011-03-08 22:00:00,1.61388,57.03157199796714,19.866544685822046,0.007781251817023245,AUD_USD,2011-03-07 22:00:00,1.0054,48.295549178816344,50.57159671441463,0.005383708268704801,EUR_JPY,2011-03-06 22:00:00,114.556,60.85474132049007,70.07285974499085,0.9050474520767562,NZD_USD,2011-03-07 22:00:00,0.73661,39.547569957252286,-6.938356815865178,0.004790703233563858,0.015440138539226211
58.15560529425295,81.12150967088179,GBP_USD,2011-03-09 22:00:00,1.60389,53.54195141623281,-2.209920764137245,0.007713001453618619,AUD_USD,2011-03-08 22:00:00,1.0061,48.58614197480937,39.36796721092542,0.005866966614963847,EUR_JPY,2011-03-07 22:00:00,114.556,60.85474132049009,64.82695810564651,0.8568379616614052,NZD_USD,2011-03-08 22:00:00,0.7336600000000001,38.34743661067464,-6.537764774875143,0.004838562586851082,0.002110833200803963
57.93834512730707,68.70529913103313,GBP_USD,2011-03-10 22:00:00,1.59774,51.53383799199956,-16.031464868673893,0.0071364011628948735,AUD_USD,2011-03-09 22:00:00,0.99911,45.92012814549608,22.092661691542357,0.005843573291971061,EUR_JPY,2011-03-08 22:00:00,114.756,61.43078048709812,62.50455373406186,0.8258703693291238,NZD_USD,2011-03-09 22:00:00,0.73228,37.792434170425274,-9.23785868567776,0.004724850069480865,-0.006082777419123331
55.24932631788272,51.078810706439235,GBP_USD,2011-03-11 22:00:00,1.60816,54.52333751364174,-17.50766169370797,0.007793120930315919,AUD_USD,2011-03-10 22:00:00,0.9969,45.110535928485405,8.877487562189037,0.00802685863357685,EUR_JPY,2011-03-09 22:00:00,114.21,58.979679752969524,59.35336976320574,0.7598962954632982,NZD_USD,2011-03-10 22:00:00,0.7326699999999999,38.054540080445896,-11.957712160747164,0.006443880055584692,-0.015099951382732124
54.489792733251655,38.91296868035408,GBP_USD,2011-03-12 22:00:00,1.60721,54.207980690938996,-5.81395348837209,0.0066284967442527395,AUD_USD,2011-03-11 22:00:00,1.01384,51.842904822783574,20.911069651741396,0.009809486906861495,EUR_JPY,2011-03-10 22:00:00,112.93299999999999,53.78719167703844,44.571948998178556,0.7693170363706391,NZD_USD,2011-03-11 22:00:00,0.7427199999999999,44.309692974313094,-0.03980437007997336,0.007165104044467754,-0.016400243178485763
58.308272852170894,41.46573329876427,GBP_USD,2011-03-13 21:00:00,1.6027799999999999,52.73656621154587,0.10570824524329908,0.00785479739540217,AUD_USD,2011-03-12 22:00:00,1.0126,51.36583189082421,41.88432835820887,0.00826558952548918,EUR_JPY,2011-03-11 22:00:00,113.79899999999999,56.47537211370959,35.856102003643116,0.7916536290965085,NZD_USD,2011-03-12 22:00:00,0.7410399999999999,43.54923459264473,11.37884872824642,0.006090083235574196,-0.0037762618590387875
58.308272852170894,52.467375334889184,GBP_USD,2011-03-14 21:00:00,1.59792,51.160542537229404,-11.921540991308264,0.00943183791632171,AUD_USD,2011-03-13 21:00:00,1.00474,48.44270319679037,54.07338308457696,0.007150471620391359,EUR_JPY,2011-03-12 22:00:00,113.79899999999999,56.47537211370959,32.112932604736145,0.8117229032772061,NZD_USD,2011-03-13 21:00:00,0.73634,41.488526150181634,15.516789477018301,0.005136066588459355,0.002907102563732611
58.35293831647697,65.64687581021542,GBP_USD,2011-03-15 21:00:00,1.59864,51.38320994508338,-21.987315010570587,0.010591470333057384,AUD_USD,2011-03-14 21:00:00,0.98154,41.27121117145811,-2.1981340729622167,0.006898377296313079,EUR_JPY,2011-03-13 21:00:00,112.50399999999999,51.665889532719774,28.205828779599525,0.8591783226217633,NZD_USD,2011-03-14 21:00:00,0.7266600000000001,37.68882549453794,-7.206816680322867,0.0049768532707674855,0.0035002381605346855
56.64062877853579,56.14616171150417,GBP_USD,2011-03-16 21:00:00,1.59835,51.2857846823941,-22.624865441589627,0.012151176266445891,AUD_USD,2011-03-15 21:00:00,0.9762200000000001,39.87102602512322,-40.29731798988968,0.008474701837050467,EUR_JPY,2011-03-14 21:00:00,111.971,49.85806863027929,11.5573770491806,1.1197426580974092,NZD_USD,2011-03-15 21:00:00,0.72512,37.129189720251226,-22.89245828792655,0.005817482616614004,0.005807369551961372
56.94937295995515,47.73870066437225,GBP_USD,2011-03-17 21:00:00,1.60615,53.72695614331845,-9.380640293107406,0.015182941013156743,AUD_USD,2011-03-16 21:00:00,0.97064,38.455422414296415,-61.607829767721135,0.008999761469640374,EUR_JPY,2011-03-15 21:00:00,110.574,45.5377523898071,-17.81420765027294,1.1991941264779264,NZD_USD,2011-03-16 21:00:00,0.71187,32.794903064151185,-43.788271587582045,0.005251986093291214,0.008362298395893086
56.998524478120004,38.64872974158908,GBP_USD,2011-03-18 21:00:00,1.6235,58.5110841600224,21.198784449334482,0.0156383528105254,AUD_USD,2011-03-17 21:00:00,0.97814,41.35074571705268,-30.43434890224812,0.0126398091757123,EUR_JPY,2011-03-16 21:00:00,106.742,36.55051956858053,-43.4564113522807,1.0985553011823408,NZD_USD,2011-03-17 21:00:00,0.71778,36.229808158574635,-29.228362845951754,0.008265588874632973,-0.0024383402024038547
59.93745011992177,43.914177449368545,GBP_USD,2011-03-19 21:00:00,1.62229,58.077878011488636,46.28523525096917,0.013018682248420321,AUD_USD,2011-03-18 21:00:00,0.9958799999999999,47.40508352477869,-0.7367758123044856,0.013659847340569835,EUR_JPY,2011-03-17 21:00:00,110.52799999999999,47.20078094586084,-40.705529066306255,2.6430442409458723,NZD_USD,2011-03-18 21:00:00,0.7310800000000001,43.01079003459749,-8.054005245554231,0.009272471099706374,0.005603147544756881
64.457532397915,63.64452270826862,GBP_USD,2011-03-20 21:00:00,1.62046,57.412827883154286,61.28051975269818,0.012520945798736242,AUD_USD,2011-03-19 21:00:00,0.99295,46.58345945417777,21.953046953047007,0.010989877872455877,EUR_JPY,2011-03-18 21:00:00,114.29,54.9702779081439,-1.9056209541543692,2.8690353927566976,NZD_USD,2011-03-19 21:00:00,0.72915,42.33501291776033,22.421199094950218,0.007471976879765098,0.019935705193208086
63.89386658199937,81.56878812777816,GBP_USD,2011-03-21 21:00:00,1.62934,59.72774135179586,63.15329133002654,0.013940756638988987,AUD_USD,2011-03-20 21:00:00,0.9939399999999999,46.90511552252315,35.49651106469294,0.0115979022979647,EUR_JPY,2011-03-19 21:00:00,114.279,54.945821243867094,44.89087301587304,2.4102283142053555,NZD_USD,2011-03-20 21:00:00,0.7293,42.407765296714004,35.04651880457925,0.007355581503812092,0.022453015387280173
62.8576146437051,90.04023985242681,GBP_USD,2011-03-22 21:00:00,1.6219299999999999,57.05075678383451,59.70558441837603,0.012998605311191206,AUD_USD,2011-03-21 21:00:00,1.00376,49.99491108406306,42.725267157085376,0.013050321838371737,EUR_JPY,2011-03-20 21:00:00,114.46,55.28446019766275,69.27083333333324,2.1551826513642856,NZD_USD,2011-03-21 21:00:00,0.73383,44.591701818885475,41.36463018140518,0.008968465203049693,0.01960020768431958
63.7447740354109,85.1238625977829,GBP_USD,2011-03-23 21:00:00,1.6091600000000001,52.8294959442697,46.82137458877933,0.011354884248952968,AUD_USD,2011-03-22 21:00:00,1.0064899999999999,50.81802034244013,55.00360184921322,0.01281825747069738,EUR_JPY,2011-03-21 21:00:00,114.836,55.995238294698545,72.65624999999987,1.9409461210914287,NZD_USD,2011-03-22 21:00:00,0.73757,46.32992268341076,54.41246766289958,0.00908477216243977,0.02238084937630691
60.27575987860653,75.59022199133504,GBP_USD,2011-03-24 21:00:00,1.6008200000000001,50.314306618009994,21.463501378145317,0.010089907399162393,AUD_USD,2011-03-23 21:00:00,1.01131,52.2534853359622,67.47218411043832,0.013532605976557885,EUR_JPY,2011-03-22 21:00:00,113.86399999999999,53.7120135185585,70.08308531746022,1.5963568968731439,NZD_USD,2011-03-23 21:00:00,0.73987,47.380092941712405,63.21625989216274,0.010183817729951822,0.00747453650720975
59.167797884887506,68.49841199497733,GBP_USD,2011-03-25 21:00:00,1.6042100000000001,51.28946249087684,5.708188850359978,0.008749925919329916,AUD_USD,2011-03-24 21:00:00,1.01872,54.371445266561295,73.2873759400426,0.014444084781246341,EUR_JPY,2011-03-23 21:00:00,113.554,52.9990224067609,66.05565668824164,1.4978855174985153,NZD_USD,2011-03-24 21:00:00,0.74849,51.090514658174364,70.83418839943741,0.011693054183961462,-0.009018537713564534
59.204973620052364,59.347071423295624,GBP_USD,2011-03-26 21:00:00,1.60035,50.13053598171564,-2.1250111140749652,0.0069999407354639324,AUD_USD,2011-03-25 21:00:00,1.02599,56.33719037013282,81.41769086388133,0.013009267824997051,EUR_JPY,2011-03-24 21:00:00,114.48100000000001,54.85291141258234,65.94687885267372,1.5311084139988127,NZD_USD,2011-03-25 21:00:00,0.7535,53.079754676494865,77.02605030082249,0.010356443347169165,-0.007849393295545237
60.025735162657725,59.561267449589955,GBP_USD,2011-03-27 21:00:00,1.5937,48.189911630700436,-6.606459811788576,0.006287952588371169,AUD_USD,2011-03-26 21:00:00,1.02265,55.20682568966378,85.880758807588,0.010475414259997644,EUR_JPY,2011-03-25 21:00:00,114.58,55.048794480998424,72.53236245954686,1.244686731199051,NZD_USD,2011-03-26 21:00:00,0.75069,51.856025890925466,83.15331156325861,0.008457154677735347,-0.003592899073484479
57.55662481276738,57.10909225201261,GBP_USD,2011-03-28 21:00:00,1.59429,48.37334011607501,-12.1053119854227,0.00714236207069696,AUD_USD,2011-03-27 21:00:00,1.02342,55.420144702117206,87.89925299721376,0.010138331407998087,EUR_JPY,2011-03-26 21:00:00,114.17299999999999,54.05142343514857,76.7057713052858,0.9957493849592408,NZD_USD,2011-03-27 21:00:00,0.7490100000000001,51.1270168058773,83.58871305367138,0.007715723742188285,-0.011185240560249388
57.57001877951275,54.58305635571304,GBP_USD,2011-03-29 21:00:00,1.59791,49.5079722393058,-11.216070553650134,0.008511889656557558,AUD_USD,2011-03-28 21:00:00,1.0204600000000001,54.3900866121634,83.06669395733773,0.009350665126398466,EUR_JPY,2011-03-27 21:00:00,114.18700000000001,54.081027952432784,74.72357065803662,1.0241995079673938,NZD_USD,2011-03-28 21:00:00,0.74946,51.31666143697815,79.7864164629537,0.008018578993750644,-0.00454374418720227
58.27291356843052,51.54738163823018,GBP_USD,2011-03-30 21:00:00,1.60161,50.65465593795886,-3.241874897925689,0.010251511725246036,AUD_USD,2011-03-29 21:00:00,1.02695,56.23508664215664,83.40162719838041,0.010140532101118793,EUR_JPY,2011-03-28 21:00:00,114.816,55.416115346073944,72.25130013224154,1.2603596063739146,NZD_USD,2011-03-29 21:00:00,0.7548199999999999,53.53814830393277,79.12483534084711,0.00926286319500052,-0.0004909634267823426
58.41929592798092,53.88137971785204,GBP_USD,2011-03-31 21:00:00,1.5972899999999999,49.302293109299185,-0.7920953780823872,0.010523209380196855,AUD_USD,2011-03-30 21:00:00,1.03106,57.364945853975456,84.9865764713603,0.010178425680895022,EUR_JPY,2011-03-29 21:00:00,116.22200000000001,58.22474562175647,76.33685005186591,1.5006876850991324,NZD_USD,2011-03-30 21:00:00,0.75831,54.92361586622466,81.7521928181509,0.009394290556000402,-0.00022055423143962916
