security,datetime,close,RSI,STOCHASTIC,ATR,security,datetime,close,RSI,STOCHASTIC,ATR,security,datetime,close,RSI,STOCHASTIC,ATR,security,datetime,close,RSI,STOCHASTIC,ATR,security,datetime,close,RSI,STOCHASTIC,ATR
EUR_USD,2011-10-27 21:00:00,1.41341,58.69916426051078,71.12028007914016,0.022332949714167723,GBP_USD,2011-10-29 21:00:00,1.61089,58.17565706934574,91.86111553496606,0.010971455590338844,AUD_USD,2011-10-28 21:00:00,1.07014,60.74247910902562,82.67839882678398,0.018741680277526564,EUR_JPY,2011-10-27 21:00:00,107.095,54.300655497680154,59.41174601481686,1.6226558220542104,NZD_USD,2011-10-28 21:00:00,0.82098,56.688870771221964,78.68041062866745,0.013607608744986264
EUR_USD,2011-10-28 21:00:00,1.41495,58.982477121825745,77.19168010039895,0.018174359771334154,GBP_USD,2011-10-30 21:00:00,1.59656,53.960930621575436,85.03860656189426,0.009921164472271109,AUD_USD,2011-10-29 21:00:00,1.06895,60.44794019039005,92.37299728360496,0.015369344222021273,EUR_JPY,2011-10-28 21:00:00,107.264,54.724110062907265,73.27413218112775,1.3319246576433679,NZD_USD,2011-10-29 21:00:00,0.81883,56.013995791790876,89.47609583924627,0.011434086995989004
EUR_USD,2011-10-29 21:00:00,1.412,58.19145034684385,84.86085469233747,0.014539487817067324,GBP_USD,2011-10-31 21:00:00,1.58906,51.92418805812155,65.867868086115,0.010526931577816891,AUD_USD,2011-10-30 21:00:00,1.0507,56.12992836642484,85.36100598273505,0.012845475377617025,EUR_JPY,2011-10-29 21:00:00,106.544,52.576964888862754,73.38620060031097,1.0655397261146944,NZD_USD,2011-10-30 21:00:00,0.8062,52.23500925517637,80.45856797638699,0.009943269596791223
EUR_USD,2011-10-30 21:00:00,1.38286,51.17785019437969,66.19279208629762,0.01266359025365387,GBP_USD,2011-11-01 21:00:00,1.59168,52.57112627149967,50.04305041137388,0.011563545262253536,AUD_USD,2011-10-31 21:00:00,1.02716,51.245385433810185,60.161412557307386,0.011468380302093614,EUR_JPY,2011-10-30 21:00:00,106.96,53.66361307458533,57.78841572525337,1.8624317808917552,NZD_USD,2011-10-31 21:00:00,0.79204,48.44442822977743,49.60133139555682,0.008852615677432979
EUR_USD,2011-10-31 21:00:00,1.36086,46.77483229752696,28.28109172571314,0.010986872202923109,GBP_USD,2011-11-02 21:00:00,1.58768,51.47708900969419,40.10887957036703,0.012148836209802852,AUD_USD,2011-11-01 21:00:00,1.02811,51.421871582282165,36.42063345633456,0.012296704241674873,EUR_JPY,2011-10-31 21:00:00,106.498,52.287144069495206,35.36264760024109,1.9495454247134048,NZD_USD,2011-11-01 21:00:00,0.7867,47.11070721963196,15.43089377186521,0.008306092541946386
EUR_USD,2011-11-01 21:00:00,1.36372,47.383606302584234,-2.108365503527589,0.013195497762338488,GBP_USD,2011-11-03 21:00:00,1.59464,53.22908537345165,44.21393364231591,0.013451068967842306,AUD_USD,2011-11-02 21:00:00,1.0203,49.88610511452602,15.917477356591744,0.013139363393339903,EUR_JPY,2011-11-01 21:00:00,106.886,53.327215683858924,24.342456108520523,1.838636339770723,NZD_USD,2011-11-02 21:00:00,0.78069,45.64753658836736,-15.108971936539822,0.008678874033557112
EUR_USD,2011-11-02 21:00:00,1.36569,47.80896801460341,-15.280605554979138,0.01490839820987079,GBP_USD,2011-11-05 21:00:00,1.60142,54.87112842238697,51.379386448907574,0.013368855174273834,AUD_USD,2011-11-03 21:00:00,1.03158,52.026811990621525,18.38868388683879,0.015237490714671932,EUR_JPY,2011-11-02 21:00:00,106.582,52.40137632415597,18.785287507537053,1.7069090718165798,NZD_USD,2011-11-03 21:00:00,0.7883,47.77229583826676,-18.69560886234592,0.01013109922684568
EUR_USD,2011-11-03 21:00:00,1.37112,48.984928362211406,-6.4093137254902794,0.016166718567896612,GBP_USD,2011-11-06 22:00:00,1.598,53.883967599777336,58.971529463694644,0.011989084139419062,AUD_USD,2011-11-05 21:00:00,1.0356,52.77060423568724,22.576316672257548,0.01414599257173757,EUR_JPY,2011-11-03 21:00:00,107.226,54.14599123920529,22.775859233678563,1.6993272574532663,NZD_USD,2011-11-05 21:00:00,0.79285,49.00530274891132,-12.238080777406436,0.010002879381476546
EUR_USD,2011-11-05 21:00:00,1.37436,49.68471424119623,0.11029411764696444,0.015485374854317311,GBP_USD,2011-11-07 22:00:00,1.6036,55.24774692541611,65.56315750754061,0.012599267311535238,AUD_USD,2011-11-06 22:00:00,1.02764,51.14626308897316,26.680084982667996,0.012728794057390025,EUR_JPY,2011-11-05 21:00:00,107.518,54.920987874466284,26.240201721208056,1.5492618059626126,NZD_USD,2011-11-06 22:00:00,0.79169,48.70206601543533,-1.1033505415525993,0.009396303505181221
EUR_USD,2011-11-06 22:00:00,1.36818,48.37535869043934,1.6360294117645389,0.014142299883453838,GBP_USD,2011-11-08 22:00:00,1.59054,51.56853054733304,54.55268099761735,0.011761413849228197,AUD_USD,2011-11-07 22:00:00,1.02816,51.24767618301844,21.474588536623006,0.012739035245911978,EUR_JPY,2011-11-06 22:00:00,106.854,52.820903155760035,27.731184563942293,1.3626094447700903,NZD_USD,2011-11-07 22:00:00,0.79239,48.89945710979335,3.0367446097785433,0.00899504280414498
EUR_USD,2011-11-07 22:00:00,1.37249,49.33857592068027,2.4754901960783218,0.01461783990676309,GBP_USD,2011-11-09 22:00:00,1.58693,50.60487811231239,41.811990162163994,0.011009131079382558,AUD_USD,2011-11-08 22:00:00,1.01377,48.373055966313146,4.971209694944475,0.01252122819672957,EUR_JPY,2011-11-07 22:00:00,107.114,53.54052003923717,27.117250452228237,1.2476875558160716,NZD_USD,2011-11-08 22:00:00,0.78078,45.8709875868694,-9.181091203562907,0.008466034243315977
EUR_USD,2011-11-08 22:00:00,1.35236,45.258595925678264,-11.004901960784432,0.014374271925410489,GBP_USD,2011-11-10 22:00:00,1.5896,51.30115447022104,15.55606017268441,0.013283304863506061,AUD_USD,2011-11-09 22:00:00,1.00522,46.760861666268006,-6.689643578366616,0.01144098255738366,EUR_JPY,2011-11-08 22:00:00,105.253,48.10728097585488,14.701529353724679,1.0959500446528554,NZD_USD,2011-11-09 22:00:00,0.77328,44.04794375783423,-15.754670602234754,0.007054827394652787
EUR_USD,2011-11-09 22:00:00,1.3484,44.50956552203877,-12.438882782584058,0.01408741754032838,GBP_USD,2011-11-11 22:00:00,1.60672,55.46517702856365,24.622955377782755,0.014050643890804855,AUD_USD,2011-11-10 22:00:00,1.01058,47.8872287667373,-12.417918236930845,0.014192786045906907,EUR_JPY,2011-11-09 22:00:00,104.738,46.749173076447235,3.8891642904511534,1.022760035722285,NZD_USD,2011-11-10 22:00:00,0.77461,44.452924019220724,-18.80324564696552,0.008431861915722243
EUR_USD,2011-11-10 22:00:00,1.35784,46.68549018913732,-12.051071013428784,0.017493934032262713,GBP_USD,2011-11-12 22:00:00,1.60569,55.17156998393397,36.56983684838807,0.011974515112643852,AUD_USD,2011-11-11 22:00:00,1.02751,51.256827284264766,0.15852191975505617,0.014740228836725504,EUR_JPY,2011-11-10 22:00:00,105.367,48.58315708258869,-4.972673731191075,1.146408028577829,NZD_USD,2011-11-11 22:00:00,0.78523,47.586614852486136,-2.548424512605061,0.008869489532577787
EUR_USD,2011-11-11 22:00:00,1.37516,50.37861323700789,8.859263461447531,0.01745914722581017,GBP_USD,2011-11-13 22:00:00,1.5881,50.45325301589761,34.58018304814954,0.010293612090115053,AUD_USD,2011-11-12 22:00:00,1.02734,51.22242325325734,12.249918005903469,0.013302183069380438,EUR_JPY,2011-11-11 22:00:00,106.04,50.47121175535461,-0.021467289217927638,1.0517264228622636,NZD_USD,2011-11-12 22:00:00,0.78478,47.46922829405336,8.916382252559659,0.008619591626062245
EUR_USD,2011-11-12 22:00:00,1.37507,50.35986110034608,21.467404150711435,0.015209317780648147,GBP_USD,2011-11-14 22:00:00,1.57999,48.475936256579644,-0.07696962098426081,0.00924688967209201,AUD_USD,2011-11-13 22:00:00,1.01616,48.985548222602425,15.300098392915558,0.012077746455504388,EUR_JPY,2011-11-12 22:00:00,106.04,50.47121175535461,6.966135351258683,0.9829811382898106,NZD_USD,2011-11-13 22:00:00,0.77619,45.264305793400915,10.03981797497151,0.008495673300849799
EUR_USD,2011-11-13 22:00:00,1.35922,47.16167462446164,22.119793882664425,0.013361454224518524,GBP_USD,2011-11-15 22:00:00,1.57228,46.67687629011887,-28.78628781162348,0.00798351173767363,AUD_USD,2011-11-14 22:00:00,1.01135,48.05161437785956,6.466601071389405,0.010960197164403532,EUR_JPY,2011-11-13 22:00:00,104.767,46.9792079900673,3.746041968550538,0.923184910631848,NZD_USD,2011-11-14 22:00:00,0.76711,43.07636220971466,-2.8441410693971285,0.00790853864067982
EUR_USD,2011-11-14 22:00:00,1.34968,45.367731429013624,10.074221150664274,0.011661163379614793,GBP_USD,2011-11-16 22:00:00,1.56916,45.96279227547616,-27.221415749144658,0.008186809390138928,AUD_USD,2011-11-15 22:00:00,1.00608,47.03522489667423,-5.154695528588633,0.010182157731522852,EUR_JPY,2011-11-14 22:00:00,103.986,45.00306244788214,-5.318484708159425,0.899147928505478,NZD_USD,2011-11-15 22:00:00,0.76262,42.03693274270547,-13.607328240434121,0.0073788309125438645
EUR_USD,2011-11-15 22:00:00,1.34293,44.13882479081851,-4.977770141160044,0.010532930703691818,GBP_USD,2011-11-17 22:00:00,1.57378,47.20013769499804,-12.167945445956432,0.010491447512111122,AUD_USD,2011-11-16 22:00:00,0.9974,45.399044234775026,-11.688018770340852,0.00927572618521827,EUR_JPY,2011-11-15 22:00:00,103.412,43.60840498913278,-12.90774396665831,0.7995183428043817,NZD_USD,2011-11-16 22:00:00,0.75668,40.693115209212294,-17.964150014469784,0.0070750647300351095
EUR_USD,2011-11-16 22:00:00,1.34221,44.00728764643806,-9.194608398665734,0.010636344562953457,GBP_USD,2011-11-19 22:00:00,1.57878,48.519879268610794,2.1239208495683415,0.009699158009688928,AUD_USD,2011-11-17 22:00:00,0.9965,45.23027886436738,-11.700267920963142,0.010088580948174618,EUR_JPY,2011-11-16 22:00:00,103.408,43.59866474079404,-11.0241055471476,0.7908146742435054,NZD_USD,2011-11-17 22:00:00,0.75536,40.396248796378366,-12.339889443097436,0.007320051784028083
EUR_USD,2011-11-17 22:00:00,1.34472,44.60264965560162,-7.552825034709994,0.012345075650362806,GBP_USD,2011-11-20 22:00:00,1.56126,44.48903135528179,-3.9116815646726297,0.007999326407751115,AUD_USD,2011-11-19 22:00:00,0.99778,45.528198468914816,-8.236386926869795,0.009154864758539669,EUR_JPY,2011-11-17 22:00:00,103.517,43.95156589166865,-5.894989153913596,0.8094517393948044,NZD_USD,2011-11-19 22:00:00,0.75468,40.23980647613137,-7.714396734395204,0.006486041427222464
EUR_USD,2011-11-19 22:00:00,1.35006,45.86937781169723,-0.36768133566426925,0.011442060520290247,GBP_USD,2011-11-21 22:00:00,1.55829,43.8501888950371,-8.55646084273175,0.007979461126200895,AUD_USD,2011-11-20 22:00:00,0.98094,42.3900206016793,-11.348124296725336,0.00803989180683174,EUR_JPY,2011-11-19 22:00:00,103.661,44.42677910547894,-1.6395610336343467,0.7321613915158439,NZD_USD,2011-11-20 22:00:00,0.74492,38.05178106588783,-8.030525328076942,0.005792833141777976
EUR_USD,2011-11-20 22:00:00,1.34306,44.48983474343455,0.20553064275016494,0.009955648416232213,GBP_USD,2011-11-22 22:00:00,1.54949,42.00153558936452,-22.27673035498437,0.007839568900960707,AUD_USD,2011-11-21 22:00:00,0.98136,42.49229186232528,-10.96018789937014,0.008219913445465382,EUR_JPY,2011-11-20 22:00:00,103.233,43.298029300731635,-1.8130927016751615,0.6977291132126756,NZD_USD,2011-11-21 22:00:00,0.74416,37.885837506372425,-7.825726809495802,0.005930266513422368
EUR_USD,2011-11-21 22:00:00,1.3469,45.42135352659446,1.596968664825291,0.010726518732985791,GBP_USD,2011-11-23 22:00:00,1.54851,41.798528289776606,-15.472652272086195,0.007691655120768543,AUD_USD,2011-11-22 22:00:00,0.96639,39.88177707419899,-19.115017583439506,0.007427930756372314,EUR_JPY,2011-11-21 22:00:00,103.69,44.84587112357325,-0.9606579134483803,0.7827832905701386,NZD_USD,2011-11-22 22:00:00,0.73864,36.68382558653632,-12.203180155348795,0.005992213210737877
EUR_USD,2011-11-22 22:00:00,1.33202,42.55849231740483,-11.571655042440328,0.009823214986388643,GBP_USD,2011-11-24 22:00:00,1.54236,40.52689436114367,-15.254904206655977,0.00681532409661482,AUD_USD,2011-11-23 22:00:00,0.96836,40.38040056907922,-10.702536583204806,0.008380344605097859,EUR_JPY,2011-11-22 22:00:00,103.064,43.17574357531702,-5.114577663173956,0.7150266324561115,NZD_USD,2011-11-23 22:00:00,0.73932,36.938794505463534,-7.2016742295307425,0.006181770568590314
EUR_USD,2011-11-23 22:00:00,1.33164,42.487745349743115,-11.93785021120153,0.0096865719891109,GBP_USD,2011-11-25 22:00:00,1.54395,41.00690138199545,-5.96583646688408,0.0057702592772918525,AUD_USD,2011-11-24 22:00:00,0.96678,40.10442349925638,-10.385653658560154,0.008496275684078281,EUR_JPY,2011-11-23 22:00:00,102.711,42.25771372918083,-6.359074470558163,0.6516213059648913,NZD_USD,2011-11-24 22:00:00,0.73708,36.43876164288828,-7.4987739544338945,0.0059214164548722515
EUR_USD,2011-11-24 22:00:00,1.32123,40.5762052447598,-21.061587720683317,0.008463257591288735,GBP_USD,2011-11-26 22:00:00,1.54409,41.05023881569568,-3.7482862197530444,0.005702207421833491,AUD_USD,2011-11-25 22:00:00,0.9711,41.24030191947279,-0.18534791850292695,0.007661020547262623,EUR_JPY,2011-11-24 22:00:00,102.495,41.696511994913664,-9.486538999226125,0.6300970447719125,NZD_USD,2011-11-25 22:00:00,0.74022,37.6624489430017,-2.2595078299776534,0.005365133163897808
EUR_USD,2011-11-25 22:00:00,1.32425,41.367858416952565,-9.882874327319017,0.007374606073030993,GBP_USD,2011-11-27 22:00:00,1.54593,41.63320168915431,1.0228204757080712,0.007645765937466791,AUD_USD,2011-11-26 22:00:00,0.9711,41.240301919472785,1.0465854631875648,0.008472816437810112,EUR_JPY,2011-11-25 22:00:00,102.938,43.29427781187042,-5.435918404450028,0.5926776358175296,NZD_USD,2011-11-26 22:00:00,0.74022,37.6624489430017,-1.7561521252796604,0.006396106531118241
EUR_USD,2011-11-26 22:00:00,1.32385,41.292484359830766,-8.236783792339489,0.007965684858424785,GBP_USD,2011-11-28 22:00:00,1.54699,41.97516855948913,2.5117028344112513,0.010060612749973425,AUD_USD,2011-11-27 22:00:00,0.9791,43.36866942052088,6.742345936030497,0.012074253150248102,EUR_JPY,2011-11-26 22:00:00,102.781,42.86362560781499,-3.4317716049467233,0.5801421086540212,NZD_USD,2011-11-27 22:00:00,0.74774,40.59365045039237,4.258692943708216,0.0085648852248946
EUR_USD,2011-11-27 22:00:00,1.32729,42.22894782680132,1.8482699333763721,0.00958054788673984,GBP_USD,2011-11-29 22:00:00,1.55266,43.79728411524886,6.882826994948819,0.014246490199978711,AUD_USD,2011-11-28 22:00:00,0.98636,45.23106217006388,13.955717544639327,0.015391402520198487,EUR_JPY,2011-11-27 22:00:00,103.071,43.92937037716374,0.37317356448210104,0.811513686923216,NZD_USD,2011-11-28 22:00:00,0.75112,41.86468708807242,10.467396520832855,0.010347908179915691
EUR_USD,2011-11-28 22:00:00,1.32862,42.59518457318832,4.411132602621984,0.011056438309391846,GBP_USD,2011-11-30 22:00:00,1.56374,47.15210748493363,16.012655482078802,0.015987192159982976,AUD_USD,2011-11-29 22:00:00,0.99436,47.210046735949575,25.78899098679101,0.021655122016158775,EUR_JPY,2011-11-28 22:00:00,103.441,45.276596861075,4.04327268295762,0.9166109495385735,NZD_USD,2011-11-29 22:00:00,0.75775,44.283643253138486,21.570062934158603,0.014508326543932555
EUR_USD,2011-11-29 22:00:00,1.32584,42.0191934851896,5.564354670308549,0.013785150647513511,GBP_USD,2011-12-01 22:00:00,1.5577,45.61658711579704,21.530856647811316,0.014577753727986415,AUD_USD,2011-11-30 22:00:00,1.01512,51.87786162831184,44.32205705400247,0.024128097612927033,EUR_JPY,2011-11-29 22:00:00,103.34,44.97146670076071,8.598630373283296,0.9918887596308572,NZD_USD,2011-11-30 22:00:00,0.7724,49.122686547312014,37.692648095460164,0.01634066123514604
EUR_USD,2011-11-30 22:00:00,1.34176,46.31944429893781,14.095083346111643,0.01628612051801084,GBP_USD,2011-12-02 22:00:00,1.55959,46.183889879217915,25.062426744126913,0.012040202982389121,AUD_USD,2011-12-01 22:00:00,1.01971,52.83179984032328,61.71402660217643,0.022782478090341646,EUR_JPY,2011-11-30 22:00:00,104.21,48.088869921890236,18.757233157925757,1.1393110077046857,NZD_USD,2011-12-01 22:00:00,0.77617,50.27243018588281,54.25296092216098,0.015376528988116828
EUR_USD,2011-12-01 22:00:00,1.33632,45.13609592191434,18.758692628650902,0.01564889641440865,GBP_USD,2011-12-03 22:00:00,1.55842,45.87741513215001,22.36261319471811,0.010430162385911285,AUD_USD,2011-12-02 22:00:00,1.0216,53.22675266698693,75.43833131801682,0.01860398247227335,EUR_JPY,2011-12-01 22:00:00,104.129,47.827909010924145,25.57351407716358,1.2116488061637496,NZD_USD,2011-12-02 22:00:00,0.77716,50.57584251254701,66.54632972322494,0.01249922319049345
EUR_USD,2011-12-02 22:00:00,1.33939,45.94234496857517,26.611033843300977,0.013133117131526945,GBP_USD,2011-12-04 22:00:00,1.5588,45.99781790450947,25.414460781845136,0.011014129908729024,AUD_USD,2011-12-03 22:00:00,1.0183,52.43373635585319,77.2453256759908,0.016173185977818694,EUR_JPY,2011-12-02 22:00:00,104.442,48.935632639502856,35.149461244351535,1.0319190449309974,NZD_USD,2011-12-03 22:00:00,0.77476,49.813617198397594,68.07017592059974,0.011013378552394764
EUR_USD,2011-12-03 22:00:00,1.33769,45.558824262644734,24.298713557837814,0.011462493705221559,GBP_USD,2011-12-05 22:00:00,1.55618,45.2793634835906,26.51961506837407,0.010337303926983224,AUD_USD,2011-12-04 22:00:00,1.0203,52.87393895585734,78.34568073849901,0.015366548782254965,EUR_JPY,2011-12-03 22:00:00,104.288,48.4124541073856,35.90253014372755,0.9147352359447976,NZD_USD,2011-12-04 22:00:00,0.77622,50.285127776368114,72.76111375018394,0.0105987028419158
EUR_USD,2011-12-04 22:00:00,1.33754,45.52413596684975,28.415352054308787,0.011355994964177225,GBP_USD,2011-12-06 22:00:00,1.5595,46.377283870503575,30.67335675715495,0.011517843141586586,AUD_USD,2011-12-05 22:00:00,1.01564,51.72023798769341,76.07314532725111,0.013677239025803981,EUR_JPY,2011-12-04 22:00:00,104.01,47.46481316619044,38.403376751763155,0.8733881887558378,NZD_USD,2011-12-05 22:00:00,0.774,49.5528139355265,75.13166892481028,0.009600962273532642
EUR_USD,2011-12-05 22:00:00,1.33336,44.54637850589636,27.854114824183213,0.010144795971341797,GBP_USD,2011-12-07 22:00:00,1.56105,46.891916372184966,33.30365093499568,0.012714274513269239,AUD_USD,2011-12-06 22:00:00,1.02334,53.45620492263589,79.25822035218958,0.013899791220643158,EUR_JPY,2011-12-05 22:00:00,103.64,46.21918286274224,33.778040700839824,0.7647105510046699,NZD_USD,2011-12-06 22:00:00,0.77507,49.91648316937597,79.80930587337924,0.009472769818826108
EUR_USD,2011-12-06 22:00:00,1.3351,45.054558214420815,29.776781199454607,0.010511836777073414,GBP_USD,2011-12-08 22:00:00,1.55852,46.144131019757275,37.58542669345602,0.012659419610615393,AUD_USD,2011-12-07 22:00:00,1.01464,51.30021227877493,74.61975659253697,0.014053832976514564,EUR_JPY,2011-12-06 22:00:00,103.782,46.77374874330877,32.106704775514956,0.7889684408037351,NZD_USD,2011-12-07 22:00:00,0.77114,48.585691621009936,73.98383246840511,0.01013621585506088
EUR_USD,2011-12-07 22:00:00,1.32892,43.58696230507838,22.935535428876005,0.01058146942165875,GBP_USD,2011-12-10 22:00:00,1.56331,47.77527895294897,43.95739443215726,0.011767535688492313,AUD_USD,2011-12-08 22:00:00,1.00486,49.00192076084342,67.684828666884,0.012803066381211658,EUR_JPY,2011-12-07 22:00:00,103.01,44.20987156985071,20.197689651065716,0.7215747526429876,NZD_USD,2011-12-08 22:00:00,0.76374,46.187137472384435,64.67400110541757,0.009072972684048691
EUR_USD,2011-12-08 22:00:00,1.32822,43.421231699453536,18.90267717395949,0.01136517553732699,GBP_USD,2011-12-11 22:00:00,1.55376,44.96636029201945,40.877337523594335,0.009908028550793846,AUD_USD,2011-12-10 22:00:00,1.01911,52.22788596529132,63.62320937635646,0.013660453104969293,EUR_JPY,2011-12-08 22:00:00,103.149,44.77371898337795,14.350363224961145,0.8558598021143902,NZD_USD,2011-12-10 22:00:00,0.77345,49.56676421736037,61.34200951581304,0.00961637814723897
EUR_USD,2011-12-10 22:00:00,1.33632,45.88431722711235,21.501662779837492,0.01119614042986161,GBP_USD,2011-12-12 22:00:00,1.54516,42.63137775629589,28.705397193113296,0.00976242284063507,AUD_USD,2011-12-11 22:00:00,1.00517,49.08569911716733,59.05561182655659,0.01142036248397546,EUR_JPY,2011-12-10 22:00:00,103.736,47.10896610663325,13.802548529236573,0.8478878416915128,NZD_USD,2011-12-11 22:00:00,0.76108,45.77787425881083,54.3031066330814,0.007999102517791182
EUR_USD,2011-12-11 22:00:00,1.31634,41.2968150422325,9.418534221683876,0.009340912343889316,GBP_USD,2011-12-13 22:00:00,1.5409,41.52639739080907,7.806837104515874,0.009409938272508057,AUD_USD,2011-12-12 22:00:00,0.99803,47.56929495175042,55.76134664544431,0.01135228998718041,EUR_JPY,2011-12-11 22:00:00,102.632,43.52792549853689,9.300940812194758,0.7245102733532092,NZD_USD,2011-12-12 22:00:00,0.75528,44.14125502320543,48.383711167086425,0.007675282014232957
EUR_USD,2011-12-12 22:00:00,1.3009,38.240418394377045,-11.539430155385157,0.00894472987511146,GBP_USD,2011-12-14 22:00:00,1.54342,42.439384861796604,-2.321481046135528,0.009935950618006457,AUD_USD,2011-12-13 22:00:00,0.98846,45.61536873327052,40.978150774128096,0.010381831989744319,EUR_JPY,2011-12-12 22:00:00,101.472,40.20586698943248,-8.24938692876232,0.6508082186825663,NZD_USD,2011-12-13 22:00:00,0.74882,42.394896570300915,31.150293870696885,0.006656225611386371
EUR_USD,2011-12-13 22:00:00,1.29458,37.07841510513524,-30.04688528931908,0.00825578390008918,GBP_USD,2011-12-15 22:00:00,1.54839,44.21639794237023,0.8423939661084164,0.01040676049440515,AUD_USD,2011-12-14 22:00:00,0.98616,45.154243201871346,30.986915844275888,0.010393465591795457,EUR_JPY,2011-12-13 22:00:00,101.1,39.21303007212661,-22.839669709847215,0.5918465749460547,NZD_USD,2011-12-14 22:00:00,0.74622,41.707874235663525,20.752868737755396,0.006664980489109082
EUR_USD,2011-12-14 22:00:00,1.29578,37.45174036570967,-23.95076992369424,0.008684627120071337,GBP_USD,2011-12-17 22:00:00,1.55286,45.77396739189879,12.455900652462702,0.009559408395524122,AUD_USD,2011-12-15 22:00:00,0.99206,46.58709608321634,27.378737842729958,0.011630772473436352,EUR_JPY,2011-12-14 22:00:00,101.047,39.07083081788802,-21.960639643202825,0.576477259956844,NZD_USD,2011-12-15 22:00:00,0.75324,44.23210218313369,19.32549678141623,0.008995984391287267
EUR_USD,2011-12-15 22:00:00,1.29953,38.62887220395989,-6.679379425956491,0.009475701696057067,GBP_USD,2011-12-18 22:00:00,1.54658,43.988881320976006,12.953805467950323,0.007973526716419302,AUD_USD,2011-12-17 22:00:00,0.99707,47.78537981187056,30.882279679171067,0.010722617978749068,EUR_JPY,2011-12-15 22:00:00,101.13,39.42668635527678,-8.810251916095497,0.6117818079654752,NZD_USD,2011-12-17 22:00:00,0.7608,46.798649496183124,27.707808564231783,0.00944478751302982
EUR_USD,2011-12-17 22:00:00,1.30162,39.2876293547522,1.1963696369636838,0.008650561356845648,GBP_USD,2011-12-19 22:00:00,1.54968,45.08252654566226,11.876424701744746,0.011078821373135414,AUD_USD,2011-12-18 22:00:00,0.98835,45.93008579251514,27.105890899397668,0.008924094382999258,EUR_JPY,2011-12-17 22:00:00,101.255,39.97288562588684,-4.657902337687891,0.5584254463723799,NZD_USD,2011-12-18 22:00:00,0.75426,44.94746619180011,27.00814625049271,0.008221830010423845
EUR_USD,2011-12-18 22:00:00,1.29832,38.610674760059446,2.6933050447901743,0.007470449085476525,GBP_USD,2011-12-20 22:00:00,1.56482,50.01360042062473,22.60463140004271,0.01440905709850834,AUD_USD,2011-12-19 22:00:00,0.98952,46.219908143900795,16.608918749829858,0.011361275506399421,EUR_JPY,2011-12-18 22:00:00,101.274,40.05787580754463,-2.6825179088554982,0.5233403570979059,NZD_USD,2011-12-19 22:00:00,0.75522,45.276173457267106,22.13279849096345,0.01006946400833906
EUR_USD,2011-12-19 22:00:00,1.29944,38.9798261403658,2.6402640264025354,0.008944359268381257,GBP_USD,2011-12-21 22:00:00,1.56492,50.044249245804906,42.4462809848973,0.013135245678806638,AUD_USD,2011-12-20 22:00:00,1.00519,49.93776624768497,14.405838324306364,0.015569020405119535,EUR_JPY,2011-12-19 22:00:00,101.381,40.54826317183079,-0.7696997408932589,0.599672285678325,NZD_USD,2011-12-20 22:00:00,0.76536,48.627760252056504,21.007628414687108,0.012515571206671246
EUR_USD,2011-12-20 22:00:00,1.30252,40.00612652178941,3.170674210278008,0.011235487414705002,GBP_USD,2011-12-22 22:00:00,1.55831,48.03050708183715,51.84360486536385,0.011680196543045307,AUD_USD,2011-12-21 22:00:00,1.00617,50.160673281890034,22.0891000481993,0.014389216324095642,EUR_JPY,2011-12-20 22:00:00,101.452,40.88026269930264,0.7315957933241085,0.7115378285426612,NZD_USD,2011-12-21 22:00:00,0.76668,49.047997461144156,31.960417223856762,0.011978456965336998
EUR_USD,2011-12-21 22:00:00,1.30171,39.82390383770153,5.16855256954251,0.01086038993176401,GBP_USD,2011-12-24 22:00:00,1.559,48.255353512310855,45.90500919614863,0.009482157234436217,AUD_USD,2011-12-22 22:00:00,1.01276,51.65801399688358,38.091303449700455,0.013901373059276495,EUR_JPY,2011-12-21 22:00:00,101.73,42.18794142091534,4.206675811614031,0.7508302628341292,NZD_USD,2011-12-22 22:00:00,0.77189,50.69481558998146,46.82178835695825,0.011398765572269594
EUR_USD,2011-12-22 22:00:00,1.30262,40.14077785842111,7.042668552569363,0.010270311945411226,GBP_USD,2011-12-25 22:00:00,1.55857,48.12113389631681,39.0349453640594,0.008747725787548993,AUD_USD,2011-12-24 22:00:00,1.01275,51.655577849642874,43.29683949597188,0.0112910984474212,EUR_JPY,2011-12-22 22:00:00,101.738,42.225983966258006,6.927297668038354,0.6970642102673033,NZD_USD,2011-12-24 22:00:00,0.77413,51.39354953325577,54.64027814923778,0.00956701245781568
EUR_USD,2011-12-24 22:00:00,1.30432,40.74379168289515,8.543445475594405,0.008598249556328997,GBP_USD,2011-12-26 22:00:00,1.55983,48.55488439216459,40.67943308449645,0.00930218063003919,AUD_USD,2011-12-25 22:00:00,1.01354,51.84118383564341,48.37154857811751,0.009930878757936938,EUR_JPY,2011-12-25 22:00:00,101.703,42.10060036597569,9.385151203003781,0.6066513682138436,NZD_USD,2011-12-25 22:00:00,0.77247,50.841194487535695,59.802086119283196,0.007785609966252542
EUR_USD,2011-12-25 22:00:00,1.30352,40.54495461932013,9.991649857695174,0.007668599645063222,GBP_USD,2011-12-27 22:00:00,1.54422,43.85561512630022,24.688953802877915,0.009319744504031353,AUD_USD,2011-12-26 22:00:00,1.01373,51.88714135015371,49.03945465812847,0.008744703006349507,EUR_JPY,2011-12-26 22:00:00,101.661,41.945983863181404,9.341807051440068,0.5263210945710746,NZD_USD,2011-12-26 22:00:00,0.77058,50.20565964894073,58.63421592226089,0.006672487973002034
